designerCode,beforeWord,suggestedAfterWord,customId,confidence
"14627462","Mônot","","bcm499","needs_manual_review"
"121047824","MONPIZ","","bcm499","needs_manual_review"
"2682710","Montblanc","","bcm499","needs_manual_review"
"136948122","MONTCE","","bcm499","needs_manual_review"
"499699","Montedoro","","bcm499","needs_manual_review"
"153129","Moon Boot","","bcm499","needs_manual_review"
"706720","Moorer","","bcm499","needs_manual_review"
"122143551","MOOS STUDIO","","bcm499","needs_manual_review"
"6770148","Moose Knuckles","","bcm499","needs_manual_review"
"143887832","Morgan","","bcm499","needs_manual_review"
"118863183","MORSICA","","bcm499","needs_manual_review"
"141815116","Mos Mosh","","bcm499","needs_manual_review"
"3879","Moschino","","bcm499","needs_manual_review"
"6712974","Moschino Eyewear","","bcm499","needs_manual_review"
"91929223","MOSCHINO JEANS","","bcm499","needs_manual_review"
"120254","Moschino Pre-Owned","","bcm499","needs_manual_review"
"3661813","Moscot","","bcm499","needs_manual_review"
"96125","MOTHER","","bcm499","needs_manual_review"
"25716","Mou","","bcm499","needs_manual_review"
"2859932","Mou Kids","","bcm499","needs_manual_review"
"31178703","MOULETA","","bcm499","needs_manual_review"
"6523699","Mounser","","bcm499","needs_manual_review"
"3977901","Moussy Vintage","","bcm499","needs_manual_review"
"6368658","Movado","","bcm499","needs_manual_review"
"3238593","Movitra","","bcm499","needs_manual_review"
"24139","Mr & Mrs Italy","","bcm499","needs_manual_review"
"12322138","MR. LEIGHT","","bcm499","needs_manual_review"
"15464329","Mr. Mittens","","bcm499","needs_manual_review"
"994615","MRZ","","bcm499","needs_manual_review"
"48865","MSGM","","bcm499","needs_manual_review"
"696377","Mugler","","bcm499","needs_manual_review"
"8369","Mulberry","","bcm499","needs_manual_review"
"463622","Mulberry Pre-Owned","","bcm499","needs_manual_review"
"126233812","MULTITUDES BAGS","","bcm499","needs_manual_review"
"94478070","Mumutane","","bcm499","needs_manual_review"
"12246551","MUNTHE","","bcm499","needs_manual_review"
"2770918","Murmur","","bcm499","needs_manual_review"
"4248108","Muun","","bcm499","needs_manual_review"
"749960","MUZUNGU SISTERS","","bcm499","needs_manual_review"
"29276579","mvp wardrobe","","bcm499","needs_manual_review"
"121839402","MY BEST BAG","","bcm499","needs_manual_review"
"124613868","MYA BAY","","bcm499","needs_manual_review"
"36364","Mykita","","bcm499","needs_manual_review"
"134376605","Mysteryjoy","","bcm499","needs_manual_review"
"2721782","N.Peal","","bcm499","needs_manual_review"
"132238512","N8","","bcm499","needs_manual_review"
"11876244","Nackiyé","","bcm499","needs_manual_review"
"27523674","Nada Ghazal","","bcm499","needs_manual_review"
"124439766","Nadini","","bcm499","needs_manual_review"
"103232630","NAGHEDI","","bcm499","needs_manual_review"
"151385164","NAGUISA","","bcm499","needs_manual_review"
"11492007","NAKED WOLFE","","bcm499","needs_manual_review"
"117712","Nanushka","","bcm499","needs_manual_review"
"26309","Napapijri","","bcm499","needs_manual_review"
"13219361","NasonMoretti","","bcm499","needs_manual_review"
"141808935","Natalia Criado","","bcm499","needs_manual_review"
"1175963","Natasha Zinko","","bcm499","needs_manual_review"
"45362","Native","","bcm499","needs_manual_review"
"3422320","Needle & Thread","","bcm499","needs_manual_review"
"31884","Needles","","bcm499","needs_manual_review"
"142002583","Neeka Studios","","bcm499","needs_manual_review"
"3680270","Neighborhood","","bcm499","needs_manual_review"
"12569569","Nensi Dojaka","","bcm499","needs_manual_review"
"4695109","NEOUS","","bcm499","needs_manual_review"
"121046909","NERO GIARDINI","","bcm499","needs_manual_review"
"13755682","NERVI","","bcm499","needs_manual_review"
"146505432","Neva Home","","bcm499","needs_manual_review"
"107557471","NEVER FULLY DRESSED","","bcm499","needs_manual_review"
"118047775","NEW AMSTERDAM","","bcm499","needs_manual_review"
"61861","New Balance","","bcm499","needs_manual_review"
"32037714","NEW ERA CAP","","bcm499","needs_manual_review"
"11376557","NEW ROCK","","bcm499","needs_manual_review"
"121049100","NEWLAND","","bcm499","needs_manual_review"
"68997754","Niccolò Pasqualetti","","bcm499","needs_manual_review"
"11875471","Nicholas Daley","","bcm499","needs_manual_review"
"5426176","Nicole Saldaña","","bcm499","needs_manual_review"
"1664","Nike","","bcm499","needs_manual_review"
"99036627","NIKO JUNE","","bcm499","needs_manual_review"
"11107011","NIKOLLE RADI","","bcm499","needs_manual_review"
"1285183","Nikos Koulis","","bcm499","needs_manual_review"
"96859","Nili Lotan","","bcm499","needs_manual_review"
"127694505","NINA 14.7","","bcm499","needs_manual_review"
"148794084","Nina Gordon","","bcm499","needs_manual_review"
"3063","Nina Ricci","","bcm499","needs_manual_review"
"148432","Nina Ricci Pre-Owned","","bcm499","needs_manual_review"
"12435084","Ninamounah","","bcm499","needs_manual_review"
"196246","Nine In The Morning","","bcm499","needs_manual_review"
"1336923","Nineminutes","","bcm499","needs_manual_review"
"12323617","NISSA","","bcm499","needs_manual_review"
"58657","Niu","","bcm499","needs_manual_review"
"151694722","NM3","","bcm499","needs_manual_review"
"129222437","NNORMAL","","bcm499","needs_manual_review"
"145203390","NO IDEA","","bcm499","needs_manual_review"
"130392267","NO PROBLEMO","","bcm499","needs_manual_review"
"156274006","no:rae","","bcm499","needs_manual_review"
"1822353","Nº21","","bcm499","needs_manual_review"
"128496822","No44","","bcm499","needs_manual_review"
"11052024","Nodaleto","","bcm499","needs_manual_review"
"5227899","Noguchi","","bcm499","needs_manual_review"
"1629091","Noir Kei Ninomiya","","bcm499","needs_manual_review"
"15035638","Noire Swimwear","","bcm499","needs_manual_review"
"136974310","Nokwol","","bcm499","needs_manual_review"
"12624846","Nomadic State of Mind","","bcm499","needs_manual_review"
"132333431","Nomen Nescio","","bcm499","needs_manual_review"
"3539539","Nomos","","bcm499","needs_manual_review"
"43281600","norda","","bcm499","needs_manual_review"
"131052305","NORIARCO","","bcm499","needs_manual_review"
"22059256","NORMA JEWELLERY","","bcm499","needs_manual_review"
"397018","Norma Kamali","","bcm499","needs_manual_review"
"13219375","Normann Copenhagen","","bcm499","needs_manual_review"
"14657550","North Sails","","bcm499","needs_manual_review"
"148991521","NORWAY 1963","","bcm499","needs_manual_review"
"2041244","Norwegian Rain","","bcm499","needs_manual_review"
"116180503","NOT AFTER TEN","","bcm499","needs_manual_review"
"104034374","Notabene","","bcm499","needs_manual_review"
"131877837","NotRainProof","","bcm499","needs_manual_review"
"129002165","Noumeno Concetp","","bcm499","needs_manual_review"
"151932447","nounou","","bcm499","needs_manual_review"
"1150625","Nour Hammour","","bcm499","needs_manual_review"
"137337038","Novesta","","bcm499","needs_manual_review"
"155824046","NOW YOU LIVE","","bcm499","needs_manual_review"
"138639403","Nuance","","bcm499","needs_manual_review"
"14043","Nude","","bcm499","needs_manual_review"
"15464324","Nuè","","bcm499","needs_manual_review"
"992325","Nuno","","bcm499","needs_manual_review"
"16979428","Nuove Forme","","bcm499","needs_manual_review"
"128915206","O HUI","","bcm499","needs_manual_review"
"133187","Oakley","","bcm499","needs_manual_review"
"1684264","OAMC","","bcm499","needs_manual_review"
"148821619","OBAKU","","bcm499","needs_manual_review"
"39522","Obey","","bcm499","needs_manual_review"
"129910486","OBSIDIAN","","bcm499","needs_manual_review"
"152601601","OCEAN DRIVE","","bcm499","needs_manual_review"
"127242704","OCTAEVO","","bcm499","needs_manual_review"
"60193570","Octavia Elizabeth","","bcm499","needs_manual_review"
"1133146","Odeeh","","bcm499","needs_manual_review"
"140223891","ODISSI","","bcm499","needs_manual_review"
"121049371","ODLO","","bcm499","needs_manual_review"
"1205035","Off-White","","bcm499","needs_manual_review"
"109925211","Off-White Eyewear","","bcm499","needs_manual_review"
"103901777","Off-White Pre-Owned","","bcm499","needs_manual_review"
"103615351","Officina Bernardi","","bcm499","needs_manual_review"
"37220","Officine Creative","","bcm499","needs_manual_review"
"1226844","Officine Generale","","bcm499","needs_manual_review"
"128144313","OFLAB","","bcm499","needs_manual_review"
"147635096","OHANA HATAKE","","bcm499","needs_manual_review"
"121049432","OLANG","","bcm499","needs_manual_review"
"241716","Oliver Peoples","","bcm499","needs_manual_review"
"967571","Olivia von Halle","","bcm499","needs_manual_review"
"189904","Olympia Le-Tan","","bcm499","needs_manual_review"
"59224124","OMBRA MILANO","","bcm499","needs_manual_review"
"3539540","OMEGA","","bcm499","needs_manual_review"
"41696361","OMEGA EYEWEAR","","bcm499","needs_manual_review"
"13219949","On","","bcm499","needs_manual_review"
"17759275","Once Milano","","bcm499","needs_manual_review"
"32312714","One Of These Days","","bcm499","needs_manual_review"
"156065302","one season","","bcm499","needs_manual_review"
"189866","One Teaspoon","","bcm499","needs_manual_review"
"665139","Onitsuka Tiger","","bcm499","needs_manual_review"
"149008901","ONLY","","bcm499","needs_manual_review"
"24302690","Onno","","bcm499","needs_manual_review"
"49136196","OOF WEAR","","bcm499","needs_manual_review"
"124672173","Open YY","","bcm499","needs_manual_review"
"8034","Orciani","","bcm499","needs_manual_review"
"88558398","Orgreen","","bcm499","needs_manual_review"
"82092532","Origin Made","","bcm499","needs_manual_review"
"11915430","original vintage style","","bcm499","needs_manual_review"
"81866","Orlebar Brown","","bcm499","needs_manual_review"
"1834184","Orolog By Jaime Hayon","","bcm499","needs_manual_review"
"125940622","OROTECH","","bcm499","needs_manual_review"
"147511015","orsina","","bcm499","needs_manual_review"
"119807000","Orto","","bcm499","needs_manual_review"
"121048248","ORTOVOX","","bcm499","needs_manual_review"
"67048","Oscar de la Renta","","bcm499","needs_manual_review"
"365077","Oscar de la Renta Pre-Owned","","bcm499","needs_manual_review"
"1434004","Oscar Tiye","","bcm499","needs_manual_review"
"4484245","Oséree","","bcm499","needs_manual_review"
"125184","Osklen","","bcm499","needs_manual_review"
"12304960","Osoi","","bcm499","needs_manual_review"
"14456326","Osprey","","bcm499","needs_manual_review"
"6555236","Otiumberg","","bcm499","needs_manual_review"
"5039881","Ottolinger","","bcm499","needs_manual_review"
"146196190","Ottoman Hands","","bcm499","needs_manual_review"
"315442","Ottomania","","bcm499","needs_manual_review"
"118510883","OUDE WAAG","","bcm499","needs_manual_review"
"141815468","OUI","","bcm499","needs_manual_review"
"27462","OUR LEGACY","아워레가시","bcm499","reviewed_or_rule_based"
"156269205","OWN","","bcm499","needs_manual_review"
"18141733","OYOY","","bcm499","needs_manual_review"
"12842","P.A.R.O.S.H.","","bcm499","needs_manual_review"
"3947885","P.E Nation","","bcm499","needs_manual_review"
"92777","Paco Rabanne Pre-Owned","파코 라반 프리오운드","bcm499","reviewed_or_rule_based"
"12822","PAIGE","","bcm499","needs_manual_review"
"2186014","Palm Angels","팜엔젤스","bcm499","reviewed_or_rule_based"
"109924485","Palm Angels Eyewear","팜엔젤스 아이웨어","bcm499","reviewed_or_rule_based"
"743876","Palmer//Harding","","bcm499","needs_manual_review"
"124778210","Paloceras","","bcm499","needs_manual_review"
"746409","Paloma Barceló","","bcm499","needs_manual_review"
"21731645","Paloma Wool","","bcm499","needs_manual_review"
"715755","Palomitas By Paloma Barcelò","","bcm499","needs_manual_review"
"92926850","Paly","","bcm499","needs_manual_review"
"12723423","Panconesi","","bcm499","needs_manual_review"
"3539542","Panerai","","bcm499","needs_manual_review"
"13176522","Pangaia","","bcm499","needs_manual_review"
"60497993","PANICALE","","bcm499","needs_manual_review"
"103100","Pantanetti","","bcm499","needs_manual_review"
"79958880","Paola Sighinolfi","","bcm499","needs_manual_review"
"145416336","Paper Lace","","bcm499","needs_manual_review"
"487015","Paraboot","","bcm499","needs_manual_review"
"118980","Parajumpers","","bcm499","needs_manual_review"
"102751096","PARAMIDONNA","","bcm499","needs_manual_review"
"13707553","Paris Georgia","","bcm499","needs_manual_review"
"129898529","Paris Laundry","","bcm499","needs_manual_review"
"6717166","Paris Texas","","bcm499","needs_manual_review"
"6485609","Parlor","","bcm499","needs_manual_review"
"90014662","Parmigiani Fleurier","","bcm499","needs_manual_review"
"718828","Parts of Four","","bcm499","needs_manual_review"
"11488765","Pascale Monvoisin","","bcm499","needs_manual_review"
"10502717","Pasquale Bruni","","bcm499","needs_manual_review"
"4048926","Patagonia","","bcm499","needs_manual_review"
"796099","PatBO","","bcm499","needs_manual_review"
"3543098","Patek Philippe","","bcm499","needs_manual_review"
"105235646","Patek Philippe Pre-Owned","","bcm499","needs_manual_review"
"12075358","Patou","","bcm499","needs_manual_review"
"122926122","PATRICK ASSARAF","","bcm499","needs_manual_review"
"143949659","Patrick McDowell","","bcm499","needs_manual_review"
"33685","Patrizia Pepe","","bcm499","needs_manual_review"
"14395991","PATTA","","bcm499","needs_manual_review"
"19429","Paul & Joe","","bcm499","needs_manual_review"
"1050117","Paul & Shark","","bcm499","needs_manual_review"
"126232732","PAUL SILENCE","","bcm499","needs_manual_review"
"6","Paul Smith","","bcm499","needs_manual_review"
"16576962","PAULA","","bcm499","needs_manual_review"
"107034030","PAULINE DUJANCOURT","","bcm499","needs_manual_review"
"115918","Paura","","bcm499","needs_manual_review"
"93356628","PDF","","bcm499","needs_manual_review"
"9897608","Peak Performance","","bcm499","needs_manual_review"
"2091375","Pedro Del Hierro","","bcm499","needs_manual_review"
"4303","Pedro Garcia","","bcm499","needs_manual_review"
"107649346","PELO FOUNDATION","","bcm499","needs_manual_review"
"90217","Pence","","bcm499","needs_manual_review"
"18142665","Pendleton","","bcm499","needs_manual_review"
"86771615","Pennyblack","","bcm499","needs_manual_review"
"140768967","PENTOLE AGNELLI","","bcm499","needs_manual_review"
"50504134","PEPA SALAZAR","","bcm499","needs_manual_review"
"133678989","Pepe Jeans","","bcm499","needs_manual_review"
"3846419","Pequignet","","bcm499","needs_manual_review"
"5055259","Perfect Moment","","bcm499","needs_manual_review"
"27546","Perks And Mini","","bcm499","needs_manual_review"
"10320377","Persée","","bcm499","needs_manual_review"
"6373","Persol","","bcm499","needs_manual_review"
"201882","Persol Pre-Owned","","bcm499","needs_manual_review"
"331698","Peserico","","bcm499","needs_manual_review"
"9356710","Peter Do","","bcm499","needs_manual_review"
"120791153","PETER KAISER","","bcm499","needs_manual_review"
"394350","Petit Bateau","","bcm499","needs_manual_review"
"13106844","Peugeot","","bcm499","needs_manual_review"
"23625","Peuterey","","bcm499","needs_manual_review"
"9139905","Phaidon Press","","bcm499","needs_manual_review"
"383994","Phantasmagoria","","bcm499","needs_manual_review"
"121049456","PHENIX","","bcm499","needs_manual_review"
"109549","Philipp Plein","","bcm499","needs_manual_review"
"47075814","Philipp Plein Eyewear","","bcm499","needs_manual_review"
"147871913","PHILIPPA 1970","","bcm499","needs_manual_review"
"22309","Philippe Model Paris","","bcm499","needs_manual_review"
"3762668","Philo-Sofie","","bcm499","needs_manual_review"
"145373069","PHILOSOPHEYES","","bcm499","needs_manual_review"
"486723","Philosophy Di Lorenzo Serafini","","bcm499","needs_manual_review"
"6828726","Phisique Du Role","","bcm499","needs_manual_review"
"121049553","PHO FIRENZE","","bcm499","needs_manual_review"
"3846422","Piaget","","bcm499","needs_manual_review"
"125465319","PICTURE","","bcm499","needs_manual_review"
"149012327","PIECES","","bcm499","needs_manual_review"
"139447445","piedattere","","bcm499","needs_manual_review"
"318539","PierAntonioGaspari","","bcm499","needs_manual_review"
"6891774","Pierre Cardin Eyewear","","bcm499","needs_manual_review"
"50667","Pierre Cardin Pre-Owned","","bcm499","needs_manual_review"
"66034","Pierre-Louis Mascia","","bcm499","needs_manual_review"
"760752","Pin Up Stars","","bcm499","needs_manual_review"
"132978839","PIN1876","","bcm499","needs_manual_review"
"6486635","Pineider","","bcm499","needs_manual_review"
"120925","PINKO","","bcm499","needs_manual_review"
"259629","Piombo","","bcm499","needs_manual_review"
"13430714","PIPPA SMALL","","bcm499","needs_manual_review"
"17267094","PIQUADRO","","bcm499","needs_manual_review"
"315859","Pirovano Vintage","","bcm499","needs_manual_review"
"97064494","PJ Harlow Dreamwear","","bcm499","needs_manual_review"
"8551205","Plan C","","bcm499","needs_manual_review"
"7848303","Pleasures","","bcm499","needs_manual_review"
"168996","Pleats Please Issey Miyake","","bcm499","needs_manual_review"
"4249418","Plein Sport","","bcm499","needs_manual_review"
"123211210","PLOUMANACH","","bcm499","needs_manual_review"
"11508624","PNK","","bcm499","needs_manual_review"
"128146206","PNTS","","bcm499","needs_manual_review"
"9868177","POC","","bcm499","needs_manual_review"
"123038892","Poche Paris","","bcm499","needs_manual_review"
"127829573","POEVE","","bcm499","needs_manual_review"
"5675886","Poiray","","bcm499","needs_manual_review"
"16934749","Polaroid","","bcm499","needs_manual_review"
"124449141","POLDO DOG COUTURE","","bcm499","needs_manual_review"
"2165614","Police","","bcm499","needs_manual_review"
"853471","Pollini Vintage","","bcm499","needs_manual_review"
"9042284","Polly Wales","","bcm499","needs_manual_review"
"22775","Polo Ralph Lauren","폴로 랄프 로렌","bcm499","reviewed_or_rule_based"
"783731","Polo Ralph Lauren Vintage","폴로 랄프 로렌 빈티지","bcm499","reviewed_or_rule_based"
"17901050","POLSPOTTEN","","bcm499","needs_manual_review"
"722761","Poltrona Frau","","bcm499","needs_manual_review"
"7154598","Pomellato Eyewear","","bcm499","needs_manual_review"
"120117278","Pomme D´Or","","bcm499","needs_manual_review"
"50732880","PONTE VECCHIO","","bcm499","needs_manual_review"
"6701436","Pop Trading Company","","bcm499","needs_manual_review"
"3846175","Porsche Design","","bcm499","needs_manual_review"
"14627441","Port Tanger","","bcm499","needs_manual_review"
"2323156","Porter-Yoshida & Co.","","bcm499","needs_manual_review"
"146436109","Posa","","bcm499","needs_manual_review"
"103850770","Posse","","bcm499","needs_manual_review"
"12221677","Post Archive Faction","","bcm499","needs_manual_review"
"119901731","POST MERIDIEM","","bcm499","needs_manual_review"
"10063067","POSTER GIRL","","bcm499","needs_manual_review"
"129637162","POTAMY","","bcm499","needs_manual_review"
"2758164","Poupette St Barth","","bcm499","needs_manual_review"
"34624","Prada","프라다","bcm499","reviewed_or_rule_based"
"3494617","Prada Eyewear","프라다 아이웨어","bcm499","reviewed_or_rule_based"
"12059014","Prada Linea Rossa","프라다 리네아 로사","bcm499","reviewed_or_rule_based"
"92791","Prada Pre-Owned","프라다 프리오운드","bcm499","reviewed_or_rule_based"
"17080962","Pragnell","","bcm499","needs_manual_review"
"23470074","Pragnell Vintage","","bcm499","needs_manual_review"
"90409995","Pre-Owned Alexander Wang","프리오운드 알렉산더 왕","bcm499","reviewed_or_rule_based"
"2443126","Preciously","","bcm499","needs_manual_review"
"66021","Premiata","","bcm499","needs_manual_review"
"33245","Pretty Ballerinas","","bcm499","needs_manual_review"
"397092","Pringle of Scotland","","bcm499","needs_manual_review"
"15612606","Printworks","","bcm499","needs_manual_review"
"549539","Private 0204","","bcm499","needs_manual_review"
"52734","Pro-Keds","","bcm499","needs_manual_review"
"126838175","Produzione Privata","","bcm499","needs_manual_review"
"44150","Proenza Schouler","","bcm499","needs_manual_review"
"10026028","Proenza Schouler White Label","","bcm499","needs_manual_review"
"124613813","PRONOVIAS PARTY EDIT","","bcm499","needs_manual_review"
"126455434","Protémoa","","bcm499","needs_manual_review"
"141785646","PROTOCOL INDEX","","bcm499","needs_manual_review"
"108408646","PROTOTYPES","","bcm499","needs_manual_review"
"100965","PS Paul Smith","","bcm499","needs_manual_review"
"132162463","PSOPHIA","","bcm499","needs_manual_review"
"43282322","PT Torino","","bcm499","needs_manual_review"
"2478","PUCCI","","bcm499","needs_manual_review"
"70033","PUCCI Pre-Owned","","bcm499","needs_manual_review"
"13219382","Pulpo","","bcm499","needs_manual_review"
"1123","PUMA","","bcm499","needs_manual_review"
"7009046","Puma Kids","","bcm499","needs_manual_review"
"43535198","Puraai","","bcm499","needs_manual_review"
"670094","Purotatto","","bcm499","needs_manual_review"
"11098367","Purple Brand","","bcm499","needs_manual_review"
"5833751","pushBUTTON","","bcm499","needs_manual_review"
"172180","Pyrenex","","bcm499","needs_manual_review"
"1081277","Pyrrha","","bcm499","needs_manual_review"
"675716","Qasimi","","bcm499","needs_manual_review"
"8823185","Qeeboo","","bcm499","needs_manual_review"
"143789292","Quail Ceramics","","bcm499","needs_manual_review"
"119657205","QUELLEDUE","","bcm499","needs_manual_review"
"41711900","QUIRA","","bcm499","needs_manual_review"
"24017","R13","","bcm499","needs_manual_review"
"137308606","R2W","","bcm499","needs_manual_review"
"15061699","raawii","","bcm499","needs_manual_review"
"279695","Rabanne","라반느","bcm499","reviewed_or_rule_based"
"138866159","RABENS SALONER","","bcm499","needs_manual_review"
"3539543","Rado","","bcm499","needs_manual_review"
"125060285","Raffaello Rossi","","bcm499","needs_manual_review"
"40010","rag & bone","","bcm499","needs_manual_review"
"39959620","RAGBAG STUDIO","","bcm499","needs_manual_review"
"12080692","Rails","","bcm499","needs_manual_review"
"56804470","Rainbow K","","bcm499","needs_manual_review"
"1058138","Rains","","bcm499","needs_manual_review"
"13642282","RAKKI","","bcm499","needs_manual_review"
"17022","Ralph Lauren Collection","랄프 로렌 컬렉션","bcm499","reviewed_or_rule_based"
"16576361","Ralph Lauren Home","랄프 로렌 홈","bcm499","reviewed_or_rule_based"
"15773253","Ralph Lauren RRL","랄프 로렌 더블알엘","bcm499","reviewed_or_rule_based"
"45509232","Ramael","","bcm499","needs_manual_review"
"121523283","RAME","","bcm499","needs_manual_review"
"9807167","Rami Al Ali","","bcm499","needs_manual_review"
"8278585","Raphaele Canot","","bcm499","needs_manual_review"
"12048105","Rapport","","bcm499","needs_manual_review"
"7007932","Raquel Diniz","","bcm499","needs_manual_review"
"139539728","RASNA","","bcm499","needs_manual_review"
"123620452","Räthel & Wolf","","bcm499","needs_manual_review"
"10794792","Rave Review","","bcm499","needs_manual_review"
"99154950","RAXXY","","bcm499","needs_manual_review"
"6390","Ray-Ban","","bcm499","needs_manual_review"
"3344545","RE/DONE","","bcm499","needs_manual_review"
"80800","Rebecca Minkoff","","bcm499","needs_manual_review"
"3386496","Rebecca Vallance","","bcm499","needs_manual_review"
"39963754","Recto","","bcm499","needs_manual_review"
"13926","RED Valentino","레드 발렌티노","bcm499","reviewed_or_rule_based"
"56485","Red Wing Shoes","","bcm499","needs_manual_review"
"15283473","RED(V)","","bcm499","needs_manual_review"
"735267","Reebok","","bcm499","needs_manual_review"
"91644009","Reebok LTD","","bcm499","needs_manual_review"
"14470863","Reflections Copenhagen","","bcm499","needs_manual_review"
"7758329","Reformation","","bcm499","needs_manual_review"
"10343184","Reina Olga","","bcm499","needs_manual_review"
"163504","Reinhard Plank","","bcm499","needs_manual_review"
"11876818","REMAIN","","bcm499","needs_manual_review"
"125476743","RENATA BRENHA","","bcm499","needs_manual_review"
"28303172","RENATO CIPULLO","","bcm499","needs_manual_review"
"24100594","René Boivin","","bcm499","needs_manual_review"
"6617","René Caovilla","","bcm499","needs_manual_review"
"156130933","Renoir","","bcm499","needs_manual_review"
"126235","Replay","","bcm499","needs_manual_review"
"541430","Repossi","","bcm499","needs_manual_review"
"4532299","Represent","","bcm499","needs_manual_review"
"216795","Reptile's House","","bcm499","needs_manual_review"
"126233466","REPTILE´S HOUSE","","bcm499","needs_manual_review"
"2538200","Restelli","","bcm499","needs_manual_review"
"128925797","Résumé","","bcm499","needs_manual_review"
"126084629","RETHINKIT STUDIOS","","bcm499","needs_manual_review"
"9649346","Retrofete","","bcm499","needs_manual_review"
"109046","Retrosuperfuture","","bcm499","needs_manual_review"
"121048563","REUSCH","","bcm499","needs_manual_review"
"97243886","REV","","bcm499","needs_manual_review"
"123636551","Reward If Found","","bcm499","needs_manual_review"
"92741","Rewind Vintage Affairs","","bcm499","needs_manual_review"
"121967319","Rhea","","bcm499","needs_manual_review"
"123629205","RHIZOME","","bcm499","needs_manual_review"
"3303803","RHUDE","","bcm499","needs_manual_review"
"115905528","Rhun","","bcm499","needs_manual_review"
"124444280","Richard Tyler","","bcm499","needs_manual_review"
"3060","Rick Owens","릭 오웬스","bcm499","reviewed_or_rule_based"
"4752","Rick Owens DRKSHDW","","bcm499","needs_manual_review"
"3061","Rick Owens Lilies","","bcm499","needs_manual_review"
"102573","Rick Owens Vintage","릭 오웬스 빈티지","bcm499","reviewed_or_rule_based"
"11285044","Rick Owens X Champion","","bcm499","needs_manual_review"
"89212329","Rier","","bcm499","needs_manual_review"
"457295","Rigards","","bcm499","needs_manual_review"
"151528019","RINASCIMENTO","","bcm499","needs_manual_review"
"14130086","Ripndip","","bcm499","needs_manual_review"
"5427465","Rixo","","bcm499","needs_manual_review"
"4801534","Rizzoli","","bcm499","needs_manual_review"
"10343111","RJ Watches","","bcm499","needs_manual_review"
"5055341","ROA","","bcm499","needs_manual_review"
"193399","Robert Friedman","","bcm499","needs_manual_review"
"535095","Robert La Roche","","bcm499","needs_manual_review"
"120128","Roberta  di Camerino Pre-Owned","","bcm499","needs_manual_review"
"782111","Roberta Pieri","","bcm499","needs_manual_review"
"125654","Roberto Capucci Vintage","","bcm499","needs_manual_review"
"17127","Roberto Cavalli","","bcm499","needs_manual_review"
"453240","Roberto Cavalli Vintage","","bcm499","needs_manual_review"
"10502718","Roberto Coin","","bcm499","needs_manual_review"
"6886","Roberto Collina","","bcm499","needs_manual_review"
"11091677","Roberto Demeglio","","bcm499","needs_manual_review"
"6764733","Roberto Festa","","bcm499","needs_manual_review"
"1587961","Rocco Barocco Vintage","","bcm499","needs_manual_review"
"7369111","Rococo Sand","","bcm499","needs_manual_review"
"29114","Rodebjer","","bcm499","needs_manual_review"
"16762","Rodo","","bcm499","needs_manual_review"
"16671","Roger Vivier","로저 비비에","bcm499","reviewed_or_rule_based"
"34740384","Róhe","","bcm499","needs_manual_review"
"4801646","Rokh","","bcm499","needs_manual_review"
"46422","Roksanda","","bcm499","needs_manual_review"
"25059","Roland Mouret","","bcm499","needs_manual_review"
"3539544","Rolex","","bcm499","needs_manual_review"
"9578057","ROMEO GIGLI","","bcm499","needs_manual_review"
"131459","Romeo Gigli Pre-Owned","","bcm499","needs_manual_review"
"99039488","Ron White","","bcm499","needs_manual_review"
"5743932","Ronny Kobo","","bcm499","needs_manual_review"
"30695695","ROOM76","","bcm499","needs_manual_review"
"123670297","Rosa Clará","","bcm499","needs_manual_review"
"72844","Rosa Maria","","bcm499","needs_manual_review"
"129911","Rosantica","","bcm499","needs_manual_review"
"21389619","ROSEKEY","","bcm499","needs_manual_review"
"12805051","Rosenthal","","bcm499","needs_manual_review"
"127745205","ROSERRY","","bcm499","needs_manual_review"
"1110699","Rosie Assoulin","","bcm499","needs_manual_review"
"21390228","ROSIE KENT","","bcm499","needs_manual_review"
"124454678","Rossana Orlandi","","bcm499","needs_manual_review"
"120188488","ROSSI","","bcm499","needs_manual_review"
"1578970","Rossignol","","bcm499","needs_manual_review"
"1037047","Rossopuro","","bcm499","needs_manual_review"
"8771855","ROTATE BIRGER CHRISTENSEN","","bcm499","needs_manual_review"
"34741184","RoToTo","","bcm499","needs_manual_review"
"82789536","ROUGH.","","bcm499","needs_manual_review"
"12909176","Rowen Rose","","bcm499","needs_manual_review"
"15435156","Roxanne Assoulin","","bcm499","needs_manual_review"
"100069298","RRD","","bcm499","needs_manual_review"
"103395630","RRR123","","bcm499","needs_manual_review"
"151929558","RÙADH","","bcm499","needs_manual_review"
"17079336","Rudy Project","","bcm499","needs_manual_review"
"6499123","Rue De Verneuil","","bcm499","needs_manual_review"
"173254","Rundholz","","bcm499","needs_manual_review"
"3402275","Rundholz Black Label","","bcm499","needs_manual_review"
"38992918","RUOHAN","","bcm499","needs_manual_review"
"123628275","rusfrcade","","bcm499","needs_manual_review"
"6393963","Ruslan Baginskiy","","bcm499","needs_manual_review"
"15035663","RXQUETTE","","bcm499","needs_manual_review"
"121898496","Ryenn's Eyes","","bcm499","needs_manual_review"
"12058389","S.T. Dupont","","bcm499","needs_manual_review"
"145378167","S2S","","bcm499","needs_manual_review"
"60354756","SA SU PHI","","bcm499","needs_manual_review"
"87368399","SABINA BILENKO","","bcm499","needs_manual_review"
